wavelength,absorbance,drug_type
3078.0,10788814.0,Heroin
3082.0,10188099.0,Heroin
3086.0,10053849.0,Heroin
3090.0,10007466.0,Heroin
3094.0,10150724.0,Heroin
3098.0,10088874.0,Heroin
3102.0,10192134.0,Heroin
3106.0,10553374.0,Heroin
3110.0,10573022.0,Heroin
3114.0,10300332.0,Heroin
3118.0,9880736.0,Heroin
3122.0,9991771.0,Heroin
3126.0,11138458.0,Heroin
3130.0,11249641.0,Heroin
3134.0,10462565.0,Heroin
3138.0,10191936.0,Heroin
3142.0,10168107.0,Heroin
3146.0,10372160.0,Heroin
3150.0,10626515.0,Heroin
3154.0,10643033.0,Heroin
3158.0,10424957.0,Heroin
3162.0,10259026.0,Heroin
3166.0,10353318.0,Heroin
3170.0,11020452.0,Heroin
3174.0,11024448.0,Heroin
3178.0,11233154.0,Heroin
3182.0,11377715.0,Heroin
3186.0,11444476.0,Heroin
3190.0,11525640.0,Heroin
3194.0,11532280.0,Heroin
3198.0,11699504.0,Heroin
3202.0,11743065.0,Heroin
3206.0,11807746.0,Heroin
3210.0,12481379.0,Heroin
3214.0,12888269.0,Heroin
3218.0,12937568.0,Heroin
3222.0,12676817.0,Heroin
3226.0,13175989.0,Heroin
3230.0,13805942.0,Heroin
3234.0,13521149.0,Heroin
3238.0,13513519.0,Heroin
3242.0,13423736.0,Heroin
3246.0,13042137.0,Heroin
3250.0,12642125.0,Heroin
3254.0,12573746.0,Heroin
3258.0,13064049.0,Heroin
3262.0,13648218.0,Heroin
3266.0,13983364.0,Heroin
3270.0,13581615.0,Heroin
3274.0,13302142.0,Heroin
3278.0,13772897.0,Heroin
3282.0,13640911.0,Heroin
3286.0,12985986.0,Heroin
3290.0,12650077.0,Heroin
3294.0,12352410.0,Heroin
3298.0,13245727.0,Heroin
3302.0,13704424.0,Heroin
3306.0,13513071.0,Heroin
3310.0,13260179.0,Heroin
3314.0,13193621.0,Heroin
3318.0,13291263.0,Heroin
3322.0,13242990.0,Heroin
3326.0,12980526.0,Heroin
3330.0,14031697.0,Heroin
3334.0,14359230.0,Heroin
3338.0,13076013.0,Heroin
3342.0,12994511.0,Heroin
3346.0,13931523.0,Heroin
3350.0,14186719.0,Heroin
3354.0,14556499.0,Heroin
3358.0,14515202.0,Heroin
3362.0,14972735.0,Heroin
3366.0,15093523.0,Heroin
3370.0,15029897.0,Heroin
3374.0,15049758.0,Heroin
3378.0,15458814.0,Heroin
3382.0,16354883.0,Heroin
3386.0,16370036.0,Heroin
3390.0,15891304.0,Heroin
3394.0,16479677.0,Heroin
3398.0,15760891.0,Heroin
3402.0,14747865.0,Heroin
3406.0,14671997.0,Heroin
3410.0,15321841.0,Heroin
3414.0,15631270.0,Heroin
3418.0,15771272.0,Heroin
3422.0,15346939.0,Heroin
3426.0,15604530.0,Heroin
3430.0,16457502.0,Heroin
3434.0,17503074.0,Heroin
3438.0,17353076.0,Heroin
3442.0,17010262.0,Heroin
3446.0,16382568.0,Heroin
3450.0,15935775.0,Heroin
3454.0,15716564.0,Heroin
3458.0,16072165.0,Heroin
3462.0,16444860.0,Heroin
3466.0,17262224.0,Heroin
3470.0,17709892.0,Heroin
3474.0,18382064.0,Heroin
3478.0,18353628.0,Heroin
3482.0,18338920.0,Heroin
3486.0,18809614.0,Heroin
3490.0,19324252.0,Heroin
3494.0,19021996.0,Heroin
3498.0,19180652.0,Heroin
3502.0,18923062.0,Heroin
3506.0,18118690.0,Heroin
3510.0,17811778.0,Heroin
3514.0,18181616.0,Heroin
3518.0,18545374.0,Heroin
3522.0,18720038.0,Heroin
3526.0,18815486.0,Heroin
3530.0,18949736.0,Heroin
3534.0,18962888.0,Heroin
3538.0,18710482.0,Heroin
3542.0,18329552.0,Heroin
3546.0,18414172.0,Heroin
3550.0,18502412.0,Heroin
3554.0,18715948.0,Heroin
3558.0,18608730.0,Heroin
3562.0,18336218.0,Heroin
3566.0,18357360.0,Heroin
3570.0,18528726.0,Heroin
3574.0,18364734.0,Heroin
3578.0,18055368.0,Heroin
3582.0,17850454.0,Heroin
3586.0,17976188.0,Heroin
3590.0,18133818.0,Heroin
3594.0,18166350.0,Heroin
3598.0,18346706.0,Heroin
3602.0,18712282.0,Heroin
3606.0,18885490.0,Heroin
3610.0,19364660.0,Heroin
3614.0,19709972.0,Heroin
3618.0,19536070.0,Heroin
3622.0,19553072.0,Heroin
3626.0,20085542.0,Heroin
3630.0,20516176.0,Heroin
3634.0,20812652.0,Heroin
3638.0,20827852.0,Heroin
3642.0,20681978.0,Heroin
3646.0,20588454.0,Heroin
3650.0,20744672.0,Heroin
3654.0,20648504.0,Heroin
3658.0,20395600.0,Heroin
3662.0,20095616.0,Heroin
3666.0,20073246.0,Heroin
3670.0,20149382.0,Heroin
3674.0,20211160.0,Heroin
3678.0,20262666.0,Heroin
3682.0,20250408.0,Heroin
3686.0,19813544.0,Heroin
3690.0,19371478.0,Heroin
3694.0,19702780.0,Heroin
3698.0,20253188.0,Heroin
3702.0,20049088.0,Heroin
3706.0,20393304.0,Heroin
3710.0,20581946.0,Heroin
3714.0,21086614.0,Heroin
3718.0,21766532.0,Heroin
3722.0,21492012.0,Heroin
3726.0,20793726.0,Heroin
3730.0,20648522.0,Heroin
3734.0,20566202.0,Heroin
3738.0,20940318.0,Heroin
3742.0,21035472.0,Heroin
3746.0,21387768.0,Heroin
3750.0,21896588.0,Heroin
3754.0,21824358.0,Heroin
3758.0,21399294.0,Heroin
3762.0,21190774.0,Heroin
3766.0,21060144.0,Heroin
3770.0,21499184.0,Heroin
3774.0,21602504.0,Heroin
3778.0,21900298.0,Heroin
3782.0,22303044.0,Heroin
3786.0,22551500.0,Heroin
3790.0,23314324.0,Heroin
3794.0,23757564.0,Heroin
3798.0,23374042.0,Heroin
3802.0,23341932.0,Heroin
3806.0,23148592.0,Heroin
3810.0,22628378.0,Heroin
3814.0,22561254.0,Heroin
3818.0,22917012.0,Heroin
3822.0,22537468.0,Heroin
3826.0,21895198.0,Heroin
3830.0,21730852.0,Heroin
