wavelength,absorbance,drug_type
4234.0,0.786,Methadone
4238.0,0.782,Methadone
4242.0,0.777,Methadone
4246.0,0.77,Methadone
4250.0,0.764,Methadone
4254.0,0.759,Methadone
4258.0,0.757,Methadone
4262.0,0.757,Methadone
4266.0,0.759,Methadone
4270.0,0.762,Methadone
4274.0,0.766,Methadone
4278.0,0.778,Methadone
4282.0,0.793,Methadone
4286.0,0.798,Methadone
4290.0,0.802,Methadone
4294.0,0.803,Methadone
4298.0,0.807,Methadone
4302.0,0.811,Methadone
4306.0,0.812,Methadone
4310.0,0.812,Methadone
4314.0,0.814,Methadone
4318.0,0.814,Methadone
4322.0,0.812,Methadone
4326.0,0.809,Methadone
4330.0,0.805,Methadone
4334.0,0.803,Methadone
4338.0,0.778,Methadone
4342.0,0.759,Methadone
4346.0,0.736,Methadone
4350.0,0.718,Methadone
4354.0,0.705,Methadone
4358.0,0.693,Methadone
4362.0,0.682,Methadone
4366.0,0.67,Methadone
4370.0,0.666,Methadone
4374.0,0.664,Methadone
4378.0,0.663,Methadone
4382.0,0.663,Methadone
4386.0,0.661,Methadone
4390.0,0.661,Methadone
4394.0,0.661,Methadone
4398.0,0.659,Methadone
4402.0,0.657,Methadone
4406.0,0.655,Methadone
4410.0,0.654,Methadone
4414.0,0.652,Methadone
4418.0,0.652,Methadone
4422.0,0.654,Methadone
4426.0,0.655,Methadone
4430.0,0.661,Methadone
4434.0,0.664,Methadone
4438.0,0.67,Methadone
4442.0,0.672,Methadone
4446.0,0.673,Methadone
4450.0,0.677,Methadone
4454.0,0.682,Methadone
4458.0,0.689,Methadone
4462.0,0.702,Methadone
4466.0,0.711,Methadone
4470.0,0.718,Methadone
4474.0,0.727,Methadone
4478.0,0.737,Methadone
4482.0,0.748,Methadone
4486.0,0.757,Methadone
4490.0,0.768,Methadone
4494.0,0.777,Methadone
4498.0,0.784,Methadone
4502.0,0.793,Methadone
4506.0,0.798,Methadone
4510.0,0.798,Methadone
4514.0,0.8,Methadone
4518.0,0.8,Methadone
4522.0,0.798,Methadone
4526.0,0.78,Methadone
