wavelength,absorbance,drug_type
1746.0,0.9304,Heroin
1750.0,0.9303,Heroin
1754.0,0.9302,Heroin
1758.0,0.9302,Heroin
1762.0,0.9301,Heroin
1766.0,0.9301,Heroin
1770.0,0.93,Heroin
1774.0,0.93,Heroin
1778.0,0.9299,Heroin
1782.0,0.9299,Heroin
1786.0,0.9298,Heroin
1790.0,0.9298,Heroin
1794.0,0.9297,Heroin
1798.0,0.9296,Heroin
1802.0,0.9296,Heroin
1806.0,0.9295,Heroin
1810.0,0.9295,Heroin
1814.0,0.9294,Heroin
1818.0,0.9294,Heroin
1822.0,0.9293,Heroin
1826.0,0.9293,Heroin
1830.0,0.9292,Heroin
1834.0,0.9291,Heroin
1838.0,0.9291,Heroin
1842.0,0.929,Heroin
1846.0,0.929,Heroin
1850.0,0.9289,Heroin
1854.0,0.9289,Heroin
1858.0,0.9288,Heroin
1862.0,0.9288,Heroin
1866.0,0.9287,Heroin
1870.0,0.9286,Heroin
1874.0,0.9286,Heroin
1878.0,0.9285,Heroin
1882.0,0.9285,Heroin
1886.0,0.9284,Heroin
1890.0,0.9284,Heroin
1894.0,0.9283,Heroin
1898.0,0.9282,Heroin
1902.0,0.928,Heroin
1906.0,0.9278,Heroin
1910.0,0.9278,Heroin
1914.0,0.9277,Heroin
1918.0,0.9275,Heroin
1922.0,0.9275,Heroin
1926.0,0.9274,Heroin
1930.0,0.9273,Heroin
1934.0,0.9271,Heroin
1938.0,0.927,Heroin
1942.0,0.9268,Heroin
1946.0,0.9268,Heroin
1950.0,0.9267,Heroin
1954.0,0.9266,Heroin
1958.0,0.9265,Heroin
1962.0,0.9264,Heroin
1966.0,0.9263,Heroin
1970.0,0.9261,Heroin
1974.0,0.926,Heroin
1978.0,0.9259,Heroin
1982.0,0.9258,Heroin
1986.0,0.9257,Heroin
1990.0,0.9256,Heroin
1994.0,0.9255,Heroin
1998.0,0.9253,Heroin
2002.0,0.9252,Heroin
2006.0,0.9251,Heroin
2010.0,0.925,Heroin
2014.0,0.9249,Heroin
2018.0,0.9248,Heroin
2022.0,0.9247,Heroin
2026.0,0.9246,Heroin
2030.0,0.9244,Heroin
2034.0,0.9243,Heroin
2038.0,0.9242,Heroin
2042.0,0.9241,Heroin
2046.0,0.924,Heroin
2050.0,0.9239,Heroin
2054.0,0.9238,Heroin
2058.0,0.9236,Heroin
2062.0,0.9235,Heroin
2066.0,0.9234,Heroin
2070.0,0.9233,Heroin
2074.0,0.9232,Heroin
2078.0,0.9231,Heroin
2082.0,0.923,Heroin
2086.0,0.9228,Heroin
2090.0,0.9225,Heroin
2094.0,0.9224,Heroin
2098.0,0.9221,Heroin
2102.0,0.922,Heroin
2106.0,0.9218,Heroin
2110.0,0.9217,Heroin
2114.0,0.9215,Heroin
2118.0,0.9213,Heroin
2122.0,0.9211,Heroin
2126.0,0.921,Heroin
2130.0,0.9208,Heroin
2134.0,0.9206,Heroin
2138.0,0.9204,Heroin
2142.0,0.9202,Heroin
2146.0,0.92,Heroin
2150.0,0.9198,Heroin
2154.0,0.9196,Heroin
2158.0,0.9194,Heroin
2162.0,0.9192,Heroin
2166.0,0.919,Heroin
2170.0,0.9188,Heroin
2174.0,0.9185,Heroin
2178.0,0.9183,Heroin
2182.0,0.918,Heroin
2186.0,0.9178,Heroin
2190.0,0.9175,Heroin
2194.0,0.9171,Heroin
2198.0,0.9168,Heroin
2202.0,0.9166,Heroin
2206.0,0.9163,Heroin
2210.0,0.916,Heroin
2214.0,0.9157,Heroin
2218.0,0.9154,Heroin
2222.0,0.9151,Heroin
2226.0,0.9148,Heroin
2230.0,0.9145,Heroin
2234.0,0.9142,Heroin
2238.0,0.9139,Heroin
2242.0,0.9136,Heroin
2246.0,0.9133,Heroin
2250.0,0.913,Heroin
2254.0,0.9127,Heroin
2258.0,0.9124,Heroin
2262.0,0.912,Heroin
2266.0,0.9117,Heroin
2270.0,0.9114,Heroin
2274.0,0.9111,Heroin
2278.0,0.9108,Heroin
2282.0,0.9105,Heroin
2286.0,0.9102,Heroin
2290.0,0.91,Heroin
2294.0,0.9097,Heroin
2298.0,0.9094,Heroin
2302.0,0.9091,Heroin
2306.0,0.9088,Heroin
2310.0,0.9085,Heroin
2314.0,0.9082,Heroin
2318.0,0.9078,Heroin
2322.0,0.9075,Heroin
2326.0,0.9073,Heroin
2330.0,0.907,Heroin
2334.0,0.9067,Heroin
2338.0,0.9064,Heroin
2342.0,0.9062,Heroin
2346.0,0.9059,Heroin
2350.0,0.9056,Heroin
2354.0,0.9053,Heroin
2358.0,0.905,Heroin
2362.0,0.9047,Heroin
2366.0,0.9044,Heroin
2370.0,0.9041,Heroin
2374.0,0.9038,Heroin
2378.0,0.9036,Heroin
2382.0,0.9033,Heroin
2386.0,0.903,Heroin
2390.0,0.9027,Heroin
2394.0,0.9024,Heroin
2398.0,0.9021,Heroin
2402.0,0.9018,Heroin
2406.0,0.9016,Heroin
2410.0,0.9013,Heroin
2414.0,0.901,Heroin
2418.0,0.9007,Heroin
2422.0,0.9004,Heroin
2426.0,0.9001,Heroin
2430.0,0.8998,Heroin
2434.0,0.8995,Heroin
2438.0,0.8993,Heroin
2442.0,0.899,Heroin
2446.0,0.8987,Heroin
2450.0,0.8984,Heroin
2454.0,0.8983,Heroin
2458.0,0.8982,Heroin
2462.0,0.8981,Heroin
2466.0,0.898,Heroin
2470.0,0.8978,Heroin
2474.0,0.8978,Heroin
2478.0,0.8978,Heroin
2482.0,0.8977,Heroin
2486.0,0.8975,Heroin
2490.0,0.8975,Heroin
2494.0,0.8974,Heroin
2498.0,0.8973,Heroin
2502.0,0.8971,Heroin
2506.0,0.8971,Heroin
2510.0,0.897,Heroin
2514.0,0.8968,Heroin
2518.0,0.8968,Heroin
2522.0,0.8968,Heroin
2526.0,0.8967,Heroin
2530.0,0.8966,Heroin
2534.0,0.8965,Heroin
2538.0,0.8964,Heroin
2542.0,0.8963,Heroin
2546.0,0.8962,Heroin
2550.0,0.8961,Heroin
2554.0,0.896,Heroin
2558.0,0.896,Heroin
2562.0,0.8959,Heroin
2566.0,0.8958,Heroin
2570.0,0.8957,Heroin
2574.0,0.8957,Heroin
2578.0,0.8956,Heroin
2582.0,0.8955,Heroin
2586.0,0.8955,Heroin
2590.0,0.8955,Heroin
2594.0,0.8955,Heroin
2598.0,0.8955,Heroin
2602.0,0.8955,Heroin
2606.0,0.8955,Heroin
2610.0,0.8956,Heroin
2614.0,0.8956,Heroin
2618.0,0.8956,Heroin
2622.0,0.8956,Heroin
2626.0,0.8956,Heroin
2630.0,0.8957,Heroin
2634.0,0.8957,Heroin
2638.0,0.8957,Heroin
2642.0,0.8957,Heroin
2646.0,0.8958,Heroin
2650.0,0.8958,Heroin
2654.0,0.8958,Heroin
2658.0,0.8958,Heroin
2662.0,0.8958,Heroin
2666.0,0.8959,Heroin
2670.0,0.8959,Heroin
2674.0,0.8959,Heroin
2678.0,0.8959,Heroin
2682.0,0.8959,Heroin
2686.0,0.8959,Heroin
2690.0,0.8959,Heroin
2694.0,0.8959,Heroin
2698.0,0.8959,Heroin
2702.0,0.8959,Heroin
2706.0,0.896,Heroin
