wavelength,absorbance,drug_type
3306.0,26.0,Cocaine
3310.0,23.0,Cocaine
3314.0,33.0,Cocaine
3318.0,31.0,Cocaine
3322.0,27.0,Cocaine
3326.0,30.0,Cocaine
3330.0,24.0,Cocaine
3334.0,25.0,Cocaine
3338.0,24.0,Cocaine
3342.0,31.0,Cocaine
3346.0,30.0,Cocaine
3350.0,29.0,Cocaine
3354.0,28.0,Cocaine
3358.0,22.0,Cocaine
3362.0,23.0,Cocaine
3366.0,20.0,Cocaine
3370.0,15.0,Cocaine
3374.0,16.0,Cocaine
3378.0,23.0,Cocaine
3382.0,31.0,Cocaine
3386.0,33.0,Cocaine
3390.0,29.0,Cocaine
3394.0,26.0,Cocaine
3398.0,23.0,Cocaine
3402.0,24.0,Cocaine
3406.0,23.0,Cocaine
3410.0,17.0,Cocaine
3414.0,18.0,Cocaine
3418.0,21.0,Cocaine
3422.0,19.0,Cocaine
3426.0,23.0,Cocaine
3430.0,35.0,Cocaine
3434.0,42.0,Cocaine
3438.0,40.0,Cocaine
3442.0,32.0,Cocaine
3446.0,46.0,Cocaine
3450.0,67.0,Cocaine
3454.0,64.0,Cocaine
3458.0,53.0,Cocaine
3462.0,52.0,Cocaine
3466.0,59.0,Cocaine
3470.0,55.0,Cocaine
3474.0,53.0,Cocaine
3478.0,50.0,Cocaine
3482.0,36.0,Cocaine
3486.0,29.0,Cocaine
3490.0,31.0,Cocaine
3494.0,37.0,Cocaine
3498.0,36.0,Cocaine
3502.0,30.0,Cocaine
3506.0,35.0,Cocaine
3510.0,34.0,Cocaine
3514.0,38.0,Cocaine
3518.0,38.0,Cocaine
3522.0,35.0,Cocaine
3526.0,33.0,Cocaine
3530.0,29.0,Cocaine
3534.0,33.0,Cocaine
3538.0,31.0,Cocaine
3542.0,17.0,Cocaine
3546.0,11.0,Cocaine
3550.0,26.0,Cocaine
3554.0,35.0,Cocaine
3558.0,19.0,Cocaine
3562.0,18.0,Cocaine
3566.0,27.0,Cocaine
3570.0,17.0,Cocaine
3574.0,22.0,Cocaine
3578.0,32.0,Cocaine
3582.0,42.0,Cocaine
3586.0,44.0,Cocaine
3590.0,27.0,Cocaine
3594.0,16.0,Cocaine
3598.0,27.0,Cocaine
3602.0,29.0,Cocaine
3606.0,24.0,Cocaine
3610.0,12.0,Cocaine
3614.0,0.0,Cocaine
3618.0,5.0,Cocaine
3622.0,11.0,Cocaine
3626.0,17.0,Cocaine
3630.0,11.0,Cocaine
3634.0,13.0,Cocaine
3638.0,27.0,Cocaine
3642.0,22.0,Cocaine
3646.0,10.0,Cocaine
3650.0,13.0,Cocaine
3654.0,21.0,Cocaine
3658.0,17.0,Cocaine
3662.0,14.0,Cocaine
3666.0,23.0,Cocaine
3670.0,30.0,Cocaine
3674.0,28.0,Cocaine
3678.0,23.0,Cocaine
3682.0,21.0,Cocaine
3686.0,23.0,Cocaine
3690.0,25.0,Cocaine
3694.0,25.0,Cocaine
3698.0,31.0,Cocaine
3702.0,34.0,Cocaine
3706.0,34.0,Cocaine
3710.0,33.0,Cocaine
3714.0,25.0,Cocaine
3718.0,24.0,Cocaine
3722.0,26.0,Cocaine
3726.0,15.0,Cocaine
3730.0,12.0,Cocaine
3734.0,26.0,Cocaine
3738.0,29.0,Cocaine
3742.0,31.0,Cocaine
3746.0,27.0,Cocaine
3750.0,29.0,Cocaine
3754.0,30.0,Cocaine
3758.0,30.0,Cocaine
3762.0,29.0,Cocaine
3766.0,27.0,Cocaine
3770.0,29.0,Cocaine
3774.0,24.0,Cocaine
3778.0,24.0,Cocaine
3782.0,22.0,Cocaine
3786.0,22.0,Cocaine
3790.0,24.0,Cocaine
3794.0,26.0,Cocaine
3798.0,35.0,Cocaine
3802.0,27.0,Cocaine
3806.0,15.0,Cocaine
3810.0,20.0,Cocaine
3814.0,25.0,Cocaine
3818.0,24.0,Cocaine
3822.0,15.0,Cocaine
3826.0,12.0,Cocaine
3830.0,26.0,Cocaine
3834.0,33.0,Cocaine
3838.0,28.0,Cocaine
3842.0,24.0,Cocaine
3846.0,27.0,Cocaine
3850.0,28.0,Cocaine
