wavelength,absorbance,drug_type
3178.0,37363432.0,amphetamine
3182.0,36984632.0,amphetamine
3194.0,37764324.0,amphetamine
3214.0,38391668.0,amphetamine
3230.0,40341968.0,amphetamine
3234.0,42162876.0,amphetamine
3242.0,39611028.0,amphetamine
3246.0,41261776.0,amphetamine
3250.0,40863856.0,amphetamine
3254.0,41009780.0,amphetamine
3266.0,39320120.0,amphetamine
3282.0,35703280.0,amphetamine
3298.0,36430428.0,amphetamine
3314.0,32666314.0,amphetamine
3338.0,32734756.0,amphetamine
3346.0,30025896.0,amphetamine
3362.0,36284372.0,amphetamine
3366.0,36954376.0,amphetamine
3382.0,32526806.0,amphetamine
3386.0,32602590.0,amphetamine
3394.0,34132732.0,amphetamine
3410.0,30921752.0,amphetamine
3418.0,30009814.0,amphetamine
3422.0,31171734.0,amphetamine
3434.0,29836836.0,amphetamine
3442.0,33138994.0,amphetamine
3450.0,29935118.0,amphetamine
3458.0,31989098.0,amphetamine
3466.0,31215646.0,amphetamine
3474.0,32698084.0,amphetamine
3478.0,33412118.0,amphetamine
3482.0,32598696.0,amphetamine
3490.0,33282130.0,amphetamine
3498.0,33445012.0,amphetamine
3506.0,35835164.0,amphetamine
3514.0,36723232.0,amphetamine
3522.0,35090548.0,amphetamine
3534.0,35242280.0,amphetamine
3546.0,36115336.0,amphetamine
3562.0,37852392.0,amphetamine
3570.0,37266928.0,amphetamine
3578.0,37605180.0,amphetamine
3582.0,37611568.0,amphetamine
3586.0,37003156.0,amphetamine
3590.0,37361024.0,amphetamine
3594.0,37298948.0,amphetamine
3602.0,37707440.0,amphetamine
3626.0,38463788.0,amphetamine
3642.0,36938560.0,amphetamine
3658.0,36158292.0,amphetamine
3674.0,32775878.0,amphetamine
3682.0,33304696.0,amphetamine
3686.0,33532426.0,amphetamine
3690.0,32838304.0,amphetamine
3722.0,25668334.0,amphetamine
3738.0,35502488.0,amphetamine
3758.0,36783180.0,amphetamine
3762.0,36910204.0,amphetamine
3770.0,36843888.0,amphetamine
3790.0,40413100.0,amphetamine
3794.0,39377144.0,amphetamine
3810.0,38227976.0,amphetamine
3818.0,38283208.0,amphetamine
3822.0,38718060.0,amphetamine
3834.0,38405540.0,amphetamine
3850.0,40315508.0,amphetamine
3866.0,40452788.0,amphetamine
3894.0,44328932.0,amphetamine
3906.0,42434220.0,amphetamine
3910.0,43288304.0,amphetamine
3922.0,43596948.0,amphetamine
3938.0,43702952.0,amphetamine
3970.0,45727568.0,amphetamine
3998.0,48449808.0,amphetamine
4002.0,48125624.0,amphetamine
4006.0,48198784.0,amphetamine
4070.0,56679272.0,amphetamine
4074.0,56538576.0,amphetamine
4086.0,55294884.0,amphetamine
4090.0,55514332.0,amphetamine
4110.0,52064040.0,amphetamine
4114.0,47934964.0,amphetamine
4186.0,44717940.0,amphetamine
4214.0,46683520.0,amphetamine
4218.0,46717008.0,amphetamine
4226.0,46465476.0,amphetamine
4230.0,46418688.0,amphetamine
4234.0,46366036.0,amphetamine
4238.0,46620076.0,amphetamine
4270.0,47431436.0,amphetamine
4274.0,47204828.0,amphetamine
4346.0,50464348.0,amphetamine
4378.0,51043724.0,amphetamine
4386.0,51350120.0,amphetamine
4390.0,51417028.0,amphetamine
4394.0,51070180.0,amphetamine
4398.0,51201112.0,amphetamine
4402.0,51429616.0,amphetamine
4406.0,51533476.0,amphetamine
4410.0,51409672.0,amphetamine
4414.0,51466036.0,amphetamine
4418.0,51429104.0,amphetamine
4426.0,51471960.0,amphetamine
4430.0,51382684.0,amphetamine
4434.0,51299528.0,amphetamine
4450.0,51725080.0,amphetamine
4454.0,51584696.0,amphetamine
4458.0,51462028.0,amphetamine
4462.0,51623444.0,amphetamine
4466.0,51696044.0,amphetamine
4474.0,51832400.0,amphetamine
4478.0,51884100.0,amphetamine
4482.0,51700992.0,amphetamine
4486.0,51739708.0,amphetamine
4490.0,51702776.0,amphetamine
4506.0,52085568.0,amphetamine
4514.0,52160096.0,amphetamine
4530.0,52760060.0,amphetamine
4534.0,52748016.0,amphetamine
4542.0,52573668.0,amphetamine
4546.0,52623984.0,amphetamine
4586.0,53412348.0,amphetamine
4634.0,55042792.0,amphetamine
4718.0,59194980.0,amphetamine
4762.0,61334884.0,amphetamine
4954.0,75611960.0,amphetamine
5210.0,166706416.0,amphetamine
5318.0,340421824.0,amphetamine
5458.0,79651680.0,amphetamine
5462.0,79584448.0,amphetamine
5538.0,93401408.0,amphetamine
5542.0,93451328.0,amphetamine
5546.0,93435720.0,amphetamine
5550.0,93571648.0,amphetamine
5606.0,110916728.0,amphetamine
5610.0,110357328.0,amphetamine
5714.0,96031520.0,amphetamine
5718.0,96049776.0,amphetamine
5722.0,96016872.0,amphetamine
5726.0,95956256.0,amphetamine
5746.0,96870192.0,amphetamine
5842.0,105221344.0,amphetamine
5882.0,108105984.0,amphetamine
5906.0,109922408.0,amphetamine
5914.0,110088080.0,amphetamine
5930.0,110655640.0,amphetamine
5982.0,113350648.0,amphetamine
5998.0,114531864.0,amphetamine
6042.0,116466240.0,amphetamine
6170.0,135967232.0,amphetamine
6174.0,136253744.0,amphetamine
6274.0,115464128.0,amphetamine
6330.0,108731808.0,amphetamine
6346.0,104904360.0,amphetamine
6390.0,99952448.0,amphetamine
6402.0,95227000.0,amphetamine
6458.0,87553256.0,amphetamine
6474.0,84062816.0,amphetamine
6486.0,81885280.0,amphetamine
6502.0,79854760.0,amphetamine
6518.0,74485912.0,amphetamine
6530.0,72982936.0,amphetamine
6546.0,73864224.0,amphetamine
6570.0,66196284.0,amphetamine
6586.0,66038372.0,amphetamine
6606.0,60910324.0,amphetamine
6618.0,60370820.0,amphetamine
6650.0,48367228.0,amphetamine
6666.0,59153540.0,amphetamine
6674.0,59101560.0,amphetamine
6690.0,48935916.0,amphetamine
6706.0,54812456.0,amphetamine
6718.0,52250480.0,amphetamine
6734.0,50741792.0,amphetamine
6742.0,50844416.0,amphetamine
6750.0,55634176.0,amphetamine
6758.0,38662600.0,amphetamine
6778.0,28961024.0,amphetamine
6822.0,19937932.0,amphetamine
6834.0,26041294.0,amphetamine
6862.0,25918894.0,amphetamine
6874.0,8989555.0,amphetamine
6906.0,10292648.0,amphetamine
6930.0,17585784.0,amphetamine
6950.0,8266885.0,amphetamine
6978.0,18003680.0,amphetamine
6994.0,21189326.0,amphetamine
6998.0,7505094.0,amphetamine
7018.0,17352018.0,amphetamine
7030.0,4745741.0,amphetamine
7038.0,21127548.0,amphetamine
7046.0,14494967.0,amphetamine
7058.0,23485386.0,amphetamine
7070.0,12952597.0,amphetamine
7090.0,17662988.0,amphetamine
7102.0,17637236.0,amphetamine
7122.0,25462050.0,amphetamine
7134.0,11895939.0,amphetamine
7146.0,10203553.0,amphetamine
7158.0,32194030.0,amphetamine
7166.0,22582670.0,amphetamine
7174.0,10014862.0,amphetamine
7178.0,11172608.0,amphetamine
7186.0,19617840.0,amphetamine
7198.0,25519094.0,amphetamine
7214.0,12647872.0,amphetamine
7242.0,0.0,amphetamine
7266.0,20415346.0,amphetamine
7278.0,15239774.0,amphetamine
7286.0,16242458.0,amphetamine
7298.0,20337566.0,amphetamine
7310.0,16198726.0,amphetamine
7322.0,15339452.0,amphetamine
7350.0,11604798.0,amphetamine
7370.0,26344228.0,amphetamine
7378.0,21025950.0,amphetamine
7386.0,23302578.0,amphetamine
7390.0,19923184.0,amphetamine
7402.0,22167166.0,amphetamine
7406.0,18121760.0,amphetamine
7410.0,20367640.0,amphetamine
7414.0,23347232.0,amphetamine
7426.0,22050556.0,amphetamine
7442.0,20447462.0,amphetamine
7450.0,23001506.0,amphetamine
7466.0,22295310.0,amphetamine
7470.0,22343212.0,amphetamine
7474.0,23551750.0,amphetamine
7482.0,23620178.0,amphetamine
7486.0,23517422.0,amphetamine
7494.0,22380710.0,amphetamine
7498.0,22782586.0,amphetamine
7510.0,23237056.0,amphetamine
7514.0,23537810.0,amphetamine
7534.0,22405320.0,amphetamine
7538.0,22444878.0,amphetamine
