wavelength,absorbance,drug_type
3190.0,11525640.0,sucrose
3222.0,12676817.0,sucrose
3234.0,13521149.0,sucrose
3250.0,12642125.0,sucrose
3254.0,12573746.0,sucrose
3274.0,13302142.0,sucrose
3290.0,12650077.0,sucrose
3294.0,12352410.0,sucrose
3298.0,13245727.0,sucrose
3310.0,13260179.0,sucrose
3314.0,13193621.0,sucrose
3322.0,13242990.0,sucrose
3326.0,12980526.0,sucrose
3330.0,14031697.0,sucrose
3342.0,12994511.0,sucrose
3358.0,14515202.0,sucrose
3370.0,15029897.0,sucrose
3386.0,16370036.0,sucrose
3390.0,15891304.0,sucrose
3406.0,14671997.0,sucrose
3422.0,15346939.0,sucrose
3438.0,17353076.0,sucrose
3454.0,15716564.0,sucrose
3482.0,18338920.0,sucrose
3490.0,19324252.0,sucrose
3494.0,19021996.0,sucrose
3510.0,17811778.0,sucrose
3514.0,18181616.0,sucrose
3530.0,18949736.0,sucrose
3542.0,18329552.0,sucrose
3554.0,18715948.0,sucrose
3558.0,18608730.0,sucrose
3562.0,18336218.0,sucrose
3582.0,17850454.0,sucrose
3586.0,17976188.0,sucrose
3618.0,19536070.0,sucrose
3642.0,20681978.0,sucrose
3646.0,20588454.0,sucrose
3666.0,20073246.0,sucrose
3690.0,19371478.0,sucrose
3694.0,19702780.0,sucrose
3702.0,20049088.0,sucrose
3718.0,21766532.0,sucrose
3722.0,21492012.0,sucrose
3734.0,20566202.0,sucrose
3754.0,21824358.0,sucrose
3766.0,21060144.0,sucrose
3798.0,23374042.0,sucrose
3814.0,22561254.0,sucrose
3830.0,21730852.0,sucrose
3842.0,22576122.0,sucrose
3862.0,23188862.0,sucrose
3866.0,23290120.0,sucrose
3894.0,23688174.0,sucrose
3922.0,25015266.0,sucrose
3926.0,25091268.0,sucrose
3930.0,25179728.0,sucrose
3934.0,24945588.0,sucrose
3938.0,25073744.0,sucrose
3946.0,25153022.0,sucrose
3962.0,25463070.0,sucrose
3994.0,26569704.0,sucrose
3998.0,26678262.0,sucrose
4006.0,26457824.0,sucrose
4026.0,26918512.0,sucrose
4062.0,28381384.0,sucrose
4066.0,28683680.0,sucrose
4074.0,28159976.0,sucrose
4126.0,28843704.0,sucrose
4130.0,29403724.0,sucrose
4178.0,33753044.0,sucrose
4198.0,33439216.0,sucrose
4202.0,33545584.0,sucrose
4214.0,33543844.0,sucrose
4230.0,33890536.0,sucrose
4386.0,41376772.0,sucrose
4390.0,41273608.0,sucrose
4394.0,41312312.0,sucrose
4398.0,41296872.0,sucrose
4438.0,42899872.0,sucrose
4442.0,42938508.0,sucrose
4454.0,42417012.0,sucrose
4458.0,42432924.0,sucrose
4462.0,42583464.0,sucrose
4546.0,46548536.0,sucrose
4550.0,46541004.0,sucrose
4558.0,46401936.0,sucrose
4566.0,46442816.0,sucrose
4570.0,46457336.0,sucrose
4574.0,46474932.0,sucrose
4582.0,46384956.0,sucrose
4598.0,46885896.0,sucrose
4602.0,46855944.0,sucrose
4618.0,46705112.0,sucrose
4622.0,46570920.0,sucrose
4626.0,46473432.0,sucrose
4734.0,55682128.0,sucrose
4738.0,55615880.0,sucrose
4742.0,55603276.0,sucrose
4746.0,55692388.0,sucrose
4770.0,55163776.0,sucrose
4774.0,55171756.0,sucrose
4898.0,66310904.0,sucrose
4942.0,60667436.0,sucrose
5130.0,82652024.0,sucrose
5134.0,82685160.0,sucrose
5146.0,82569320.0,sucrose
5150.0,82480736.0,sucrose
5274.0,120819376.0,sucrose
5290.0,143970512.0,sucrose
5310.0,113221744.0,sucrose
5390.0,85236264.0,sucrose
5398.0,83259880.0,sucrose
5426.0,79006992.0,sucrose
5434.0,82702032.0,sucrose
5446.0,80897192.0,sucrose
5482.0,71384424.0,sucrose
5506.0,77511352.0,sucrose
5522.0,75519632.0,sucrose
6126.0,378589280.0,sucrose
6218.0,324193408.0,sucrose
6578.0,81573488.0,sucrose
6686.0,50005524.0,sucrose
6702.0,47938220.0,sucrose
6730.0,44735976.0,sucrose
6742.0,44480716.0,sucrose
6746.0,44177320.0,sucrose
6750.0,43116696.0,sucrose
6762.0,43888896.0,sucrose
6770.0,40348008.0,sucrose
6774.0,42812128.0,sucrose
6786.0,43054996.0,sucrose
6802.0,41557172.0,sucrose
6810.0,39249136.0,sucrose
6826.0,42184896.0,sucrose
6830.0,40920064.0,sucrose
6854.0,38907348.0,sucrose
6870.0,40475648.0,sucrose
6874.0,44862328.0,sucrose
6894.0,38766664.0,sucrose
6914.0,41114076.0,sucrose
6922.0,40337568.0,sucrose
6938.0,39734940.0,sucrose
6946.0,42869404.0,sucrose
6962.0,40811696.0,sucrose
6978.0,42999292.0,sucrose
6986.0,40016780.0,sucrose
7010.0,39632704.0,sucrose
7014.0,42278496.0,sucrose
7022.0,41893168.0,sucrose
7030.0,45895464.0,sucrose
7042.0,42501956.0,sucrose
7054.0,42098908.0,sucrose
7062.0,42407964.0,sucrose
7070.0,44081732.0,sucrose
7078.0,42233692.0,sucrose
7082.0,41744148.0,sucrose
7086.0,42690448.0,sucrose
7098.0,43079864.0,sucrose
7118.0,41916084.0,sucrose
7130.0,41973064.0,sucrose
7142.0,42873152.0,sucrose
7158.0,41423360.0,sucrose
7170.0,42726212.0,sucrose
7178.0,46563232.0,sucrose
7182.0,44198564.0,sucrose
7194.0,43123888.0,sucrose
7202.0,43183656.0,sucrose
7234.0,41292524.0,sucrose
7258.0,44172124.0,sucrose
7270.0,44287532.0,sucrose
7282.0,46101856.0,sucrose
7294.0,43842776.0,sucrose
7302.0,45128212.0,sucrose
7306.0,45051436.0,sucrose
7314.0,45037924.0,sucrose
7318.0,45017456.0,sucrose
7334.0,44219784.0,sucrose
7350.0,48011004.0,sucrose
7366.0,45147624.0,sucrose
7386.0,46172092.0,sucrose
7390.0,46861024.0,sucrose
7394.0,46524776.0,sucrose
7398.0,46008004.0,sucrose
7402.0,46517840.0,sucrose
7422.0,45763272.0,sucrose
7434.0,46259984.0,sucrose
7442.0,47074040.0,sucrose
7458.0,46335340.0,sucrose
7462.0,46351732.0,sucrose
7474.0,46507724.0,sucrose
7498.0,46981656.0,sucrose
7502.0,46898944.0,sucrose
7510.0,47059700.0,sucrose
7514.0,46959248.0,sucrose
7518.0,46921356.0,sucrose
7534.0,47220840.0,sucrose
7538.0,47185948.0,sucrose
