wavelength,absorbance,drug_type
1000,0.0739664033211553,Citric Acid
1001,0.0739149130748559,Citric Acid
1002,0.0738634289325512,Citric Acid
1003,0.0733489229111111,Citric Acid
1004,0.0722191506526256,Citric Acid
1005,0.0714505329983361,Citric Acid
1006,0.0711946291067157,Citric Acid
1007,0.0712969725694029,Citric Acid
1008,0.071552936790818,Citric Acid
1009,0.0718602931248802,Citric Acid
1010,0.0721165896692931,Citric Acid
1011,0.0724243453088894,Citric Acid
1012,0.0728863880662394,Citric Acid
1013,0.0733489229111111,Citric Acid
1014,0.0737604789541378,Citric Acid
1015,0.0742754730639374,Citric Acid
1016,0.0747910785879964,Citric Acid
1017,0.075513956266085,Citric Acid
1018,0.0761862789088103,Citric Acid
1019,0.0768596439747993,Citric Acid
1020,0.0775340547015866,Citric Acid
1021,0.078209514341813,Citric Acid
1022,0.0784175596065835,Citric Acid
1023,0.0784695864987576,Citric Acid
1024,0.0777417765670333,Citric Acid
1025,0.0770670434447883,Citric Acid
1026,0.0778976331923928,Citric Acid
1027,0.0802944654508789,Citric Acid
1028,0.0833355354586028,Citric Acid
1029,0.0853924322289194,Citric Acid
1030,0.0856039478702139,Citric Acid
1031,0.0858155665767536,Citric Acid
1032,0.0861861476162833,Citric Acid
1033,0.0873528937816828,Citric Acid
1034,0.0895356840043863,Citric Acid
1035,0.0921051645837171,Citric Acid
1036,0.0955549589230903,Citric Acid
1037,0.0990869322623309,Citric Acid
1038,0.1030330980668452,Citric Acid
1039,0.1070710176447943,Citric Acid
1040,0.1110907407364687,Citric Acid
1041,0.1161115421115195,Citric Acid
1042,0.121708050750204,Citric Acid
1043,0.1273776209747116,Citric Acid
1044,0.1337717526203528,Citric Acid
1045,0.140621495574399,Citric Acid
1046,0.1502121757623145,Citric Acid
1047,0.1593921209907098,Citric Acid
1048,0.1636758842932482,Citric Acid
1049,0.1658337160573799,Citric Acid
1050,0.1658337160573799,Citric Acid
1051,0.1650709035394242,Citric Acid
1052,0.163612580673589,Citric Acid
1053,0.161654731224009,Citric Acid
1054,0.1583277499263656,Citric Acid
1055,0.1532918545439932,Citric Acid
1056,0.1470323089711816,Citric Acid
1057,0.1394823225382537,Citric Acid
1058,0.1322379753497993,Citric Acid
1059,0.1206746992151925,Citric Acid
1060,0.1145256971708426,Citric Acid
1061,0.1115396819646136,Citric Acid
1062,0.1092996023011249,Citric Acid
1063,0.1080724657793249,Citric Acid
1064,0.1070710176447943,Citric Acid
1065,0.1064601564353387,Citric Acid
1066,0.1058501532320779,Citric Acid
1067,0.1056839373155615,Citric Acid
1068,0.1047985252211067,Citric Acid
1069,0.106848786870134,Citric Acid
1070,0.1085182961604799,Citric Acid
1071,0.111820506081675,Citric Acid
1072,0.1165657063169907,Citric Acid
1073,0.1234357860161544,Citric Acid
1074,0.1362608926547828,Citric Acid
1075,0.1494762911210056,Citric Acid
1076,0.1631697135111211,Citric Acid
1077,0.1771130521658493,Citric Acid
1078,0.1917214904172321,Citric Acid
1079,0.201349354554731,Citric Acid
1080,0.1936164981758324,Citric Acid
1081,0.1745738822321768,Citric Acid
1082,0.1564557880543648,Citric Acid
1083,0.1390633792999063,Citric Acid
1084,0.1262145391817991,Citric Acid
1085,0.11781711236973,Citric Acid
1086,0.1140171886450269,Citric Acid
1087,0.1107543391070203,Citric Acid
1088,0.1081281695544162,Citric Acid
1089,0.1070710176447943,Citric Acid
1090,0.1061273212049185,Citric Acid
1091,0.1057393355530119,Citric Acid
1092,0.105573162035812,Citric Acid
1093,0.1055177849899094,Citric Acid
1094,0.1060718734573931,Citric Acid
1095,0.106848786870134,Citric Acid
1096,0.1075714530547701,Citric Acid
1097,0.1084625423274355,Citric Acid
1098,0.1093554637047524,Citric Acid
1099,0.1107543391070203,Citric Acid
1100,0.1124389590699909,Citric Acid
1101,0.1140736601985689,Citric Acid
1102,0.1161115421115195,Citric Acid
1103,0.1183300923279386,Citric Acid
