wavelength,normalized_absorbance,drug_type
12550.0,0.15648854961832057,heroin
12554.0,0.14694656488549618,heroin
12558.0,0.13774135608441854,heroin
12562.0,0.13156713066906148,heroin
12566.0,0.12808711270767845,heroin
12570.0,0.12561742254153568,heroin
12574.0,0.11933093848226306,heroin
12578.0,0.12348450830713964,heroin
12582.0,0.12572968118545125,heroin
12586.0,0.13459811405478223,heroin
12594.0,0.1819712617871576,heroin
12598.0,0.21587337224966321,heroin
12602.0,0.20936237090255946,heroin
12606.0,0.20958688819039065,heroin
12610.0,0.19779973057925462,heroin
12614.0,0.18387965873372242,heroin
12618.0,0.17860350246969017,heroin
12622.0,0.18466546924113153,heroin
12630.0,0.2476425684777728,heroin
12634.0,0.2455096542433767,heroin
12638.0,0.24146834306241574,heroin
12642.0,0.22541535698248763,heroin
12646.0,0.19993264481365067,heroin
12650.0,0.16951055231252807,heroin
12654.0,0.148069151324652,heroin
12658.0,0.13291423439604844,heroin
12662.0,0.12494387067804216,heroin
12666.0,0.12651549169286036,heroin
12670.0,0.13134261338123035,heroin
12674.0,0.14885496183206098,heroin
12682.0,0.21261787157611137,heroin
12686.0,0.24461158509205203,heroin
12690.0,0.27211495285136944,heroin
12694.0,0.262348450830714,heroin
12698.0,0.24382577458464297,heroin
12702.0,0.21957790749887737,heroin
12710.0,0.18814548720251456,heroin
12714.0,0.1765828468792097,heroin
12718.0,0.16524472384373595,heroin
12722.0,0.1540188594521778,heroin
12726.0,0.14660978895374935,heroin
12730.0,0.14077233947013915,heroin
12734.0,0.13459811405478223,heroin
12738.0,0.1397620116748989,heroin
12742.0,0.14245621912887294,heroin
12746.0,0.14762011674898962,heroin
12750.0,0.15536596317916476,heroin
12754.0,0.16715312079030087,heroin
12758.0,0.18634934889986532,heroin
12762.0,0.22249663224068258,heroin
12766.0,0.2596542433767399,heroin
12770.0,0.2970363718006286,heroin
12774.0,0.37281095644364604,heroin
12778.0,0.3688819039066008,heroin
12782.0,0.36697350696003583,heroin
12786.0,0.32218230803771897,heroin
12790.0,0.27727885047148626,heroin
12794.0,0.23226313426133807,heroin
12798.0,0.19016614279299504,heroin
12802.0,0.16793893129770987,heroin
12806.0,0.14660978895374935,heroin
12810.0,0.12898518185900315,heroin
12814.0,0.1133812303547373,heroin
12818.0,0.09923664122137407,heroin
12822.0,0.09048046699595869,heroin
12826.0,0.08161203412662774,heroin
12830.0,0.07431522227211498,heroin
12834.0,0.06802873821284237,heroin
12838.0,0.0651100134710372,heroin
12846.0,0.06028289178266723,heroin
12850.0,0.056915132465199775,heroin
12854.0,0.05680287382128421,heroin
12858.0,0.056466097889537506,heroin
12862.0,0.05725190839694662,heroin
12866.0,0.06162999550965419,heroin
12870.0,0.06679389312977099,heroin
12874.0,0.07476425684777727,heroin
12878.0,0.08352043107319265,heroin
12882.0,0.09609339919173776,heroin
12886.0,0.11180960933991918,heroin
12890.0,0.13751683879658727,heroin
12894.0,0.17804220925011222,heroin
12898.0,0.22642568477772787,heroin
12902.0,0.2817691962281096,heroin
12906.0,0.33733722496632235,heroin
12910.0,0.3929052537045352,heroin
12914.0,0.41400987876066453,heroin
12918.0,0.38302649303996394,heroin
12922.0,0.3413785361472833,heroin
12926.0,0.29973057925460256,heroin
12930.0,0.2580826223619218,heroin
12934.0,0.21621014818140996,heroin
12938.0,0.17546026044005386,heroin
12942.0,0.15491692860350248,heroin
12946.0,0.13841490794791195,heroin
12950.0,0.12629097440502923,heroin
12954.0,0.11697350696003586,heroin
12958.0,0.12045352492141889,heroin
12962.0,0.12022900763358774,heroin
12966.0,0.13257745846430172,heroin
12978.0,0.19330938482263135,heroin
12982.0,0.2031881454872024,heroin
12986.0,0.21317916479568919,heroin
12990.0,0.22597665020206556,heroin
12994.0,0.2833408172429276,heroin
12998.0,0.3457566232599909,heroin
13002.0,0.40547822182308035,heroin
13006.0,0.405029187247418,heroin
13010.0,0.37797485406376286,heroin
13014.0,0.3363268971710821,heroin
13018.0,0.294791198922317,heroin
13022.0,0.252918724741805,heroin
13026.0,0.21104625056129314,heroin
13030.0,0.17546026044005386,heroin
13034.0,0.15581499775482716,heroin
13038.0,0.13920071845532106,heroin
13042.0,0.12808711270767845,heroin
13046.0,0.121239335428828,heroin
13050.0,0.11854512797485409,heroin
13054.0,0.11809609339919169,heroin
13058.0,0.12281095644364609,heroin
13066.0,0.1425684777727885,heroin
13070.0,0.1532330489447687,heroin
13074.0,0.1485181859003143,heroin
13078.0,0.14548720251459354,heroin
13082.0,0.13504714863044448,heroin
13086.0,0.12314773237539292,heroin
13094.0,0.09721598563089359,heroin
13098.0,0.08688819039066009,heroin
13102.0,0.07757072294566675,heroin
13106.0,0.07027391109115401,heroin
13110.0,0.06308935788055683,heroin
13114.0,0.05736416704086218,heroin
13126.0,0.04939380332285591,heroin
13142.0,0.048046699595868825,heroin
13158.0,0.04939380332285591,heroin
13162.0,0.051189941625505136,heroin
13166.0,0.05377189043556348,heroin
13170.0,0.05871127076784914,heroin
13174.0,0.06903906600808261,heroin
13178.0,0.0853165693758419,heroin
13182.0,0.1027166591827571,heroin
13186.0,0.12000449034575661,heroin
13190.0,0.13807813201616523,heroin
13198.0,0.23147732375392896,heroin
13202.0,0.28165693758419397,heroin
13206.0,0.33599012123933547,heroin
13210.0,0.32656039515042645,heroin
13214.0,0.26930848675347996,heroin
13218.0,0.21183206106870225,heroin
13222.0,0.15424337674000893,heroin
13226.0,0.11753480017961385,heroin
13230.0,0.10406376290974406,heroin
13234.0,0.09811405478221827,heroin
13238.0,0.09216434665469236,heroin
13242.0,0.09654243376740004,heroin
13246.0,0.11035024696901655,heroin
13250.0,0.12741356084418504,heroin
13254.0,0.14312977099236635,heroin
13258.0,0.15458015267175576,heroin
13262.0,0.15300853165693754,heroin
13266.0,0.15368208352043108,heroin
13270.0,0.18825774584643012,heroin
13274.0,0.2563987427031881,heroin
13278.0,0.3157835653345308,heroin
13282.0,0.3144364616075438,heroin
13286.0,0.27121688370004493,heroin
13290.0,0.22586439155815,heroin
13294.0,0.17310282891782666,heroin
13298.0,0.14211944319712622,heroin
13302.0,0.12685226762460708,heroin
13306.0,0.11394252357431525,heroin
13310.0,0.10709474629546478,heroin
13314.0,0.10002245172878307,heroin
13370.0,0.050404131118096024,heroin
13374.0,0.04872025145936236,heroin
13378.0,0.0465873372249663,heroin
13382.0,0.050404131118096024,heroin
13386.0,0.05309833857207005,heroin
13390.0,0.057139649753030916,heroin
13394.0,0.06196677144140102,heroin
13398.0,0.0694881005837449,heroin
13402.0,0.07846879209699142,heroin
13406.0,0.08969465648854957,heroin
13410.0,0.10788055680287378,heroin
13414.0,0.13358778625954196,heroin
13418.0,0.16502020655590482,heroin
13422.0,0.1979119892231702,heroin
13426.0,0.22766052986079924,heroin
13430.0,0.25617422541535695,heroin
13438.0,0.32936686124831605,heroin
13442.0,0.3797709923664122,heroin
13446.0,0.43163448585541075,heroin
13450.0,0.4442074539739559,heroin
13454.0,0.4364616075437808,heroin
13458.0,0.40199820386169727,heroin
13462.0,0.36124831612034125,heroin
13466.0,0.32061068702290074,heroin
13470.0,0.27952402334979787,heroin
13474.0,0.23843735967669513,heroin
13478.0,0.20947462954647503,heroin
13482.0,0.21621014818140996,heroin
13490.0,0.24539739559946114,heroin
13494.0,0.23877413560844182,heroin
13498.0,0.2105972159856309,heroin
13502.0,0.17579703637180058,heroin
13506.0,0.14066008082622358,heroin
13510.0,0.10552312528064658,heroin
13514.0,0.08834755276156261,heroin
13518.0,0.08082622361921862,heroin
13522.0,0.07667265379434218,heroin
13526.0,0.07150875617422539,heroin
13538.0,0.04243376740008975,heroin
13542.0,0.03850471486304445,heroin
13546.0,0.03951504265828469,heroin
13550.0,0.04198473282442747,heroin
13554.0,0.042658284687921,heroin
13558.0,0.04131118096093393,heroin
13562.0,0.03446340368208346,heroin
13566.0,0.0343511450381679,heroin
13582.0,0.06196677144140102,heroin
13586.0,0.060731926358329635,heroin
13590.0,0.05814997754827117,heroin
13594.0,0.058599012123933564,heroin
13598.0,0.06039515042658279,heroin
13602.0,0.06106870229007634,heroin
13610.0,0.0536596317916479,heroin
13614.0,0.04939380332285591,heroin
13618.0,0.048383475527615655,heroin
13622.0,0.05466995958688815,heroin
13626.0,0.07611136057476423,heroin
13630.0,0.09418500224517284,heroin
13634.0,0.11079928154467894,heroin
13638.0,0.128760664571172,heroin
13642.0,0.12775033677593176,heroin
13646.0,0.11787157611136054,heroin
13650.0,0.1061966771441401,heroin
13654.0,0.09373596766951056,heroin
13658.0,0.08127525819488102,heroin
13662.0,0.06881454872025147,heroin
13666.0,0.058262236192186734,heroin
13670.0,0.04950606196677147,heroin
13674.0,0.046475078581050724,heroin
13678.0,0.04770992366412212,heroin
13686.0,0.04995509654243374,heroin
13710.0,0.05152671755725184,heroin
13742.0,0.05635383924562194,heroin
13766.0,0.07285585990121235,heroin
13790.0,0.10406376290974406,heroin
13794.0,0.10967669510552314,heroin
13798.0,0.11293219577907501,heroin
13802.0,0.121239335428828,heroin
13806.0,0.14458913336326898,heroin
13810.0,0.1753480017961383,heroin
13814.0,0.20823978446340366,heroin
13818.0,0.2412438257745846,heroin
13822.0,0.27447238437359667,heroin
13826.0,0.3065783565334531,heroin
13830.0,0.3146609788953749,heroin
13834.0,0.3056802873821284,heroin
13838.0,0.27570722945666815,heroin
13842.0,0.246519982038617,heroin
13846.0,0.21542433767400085,heroin
13850.0,0.18870678042209252,heroin
13854.0,0.16715312079030087,heroin
13858.0,0.15334530758868425,heroin
13862.0,0.14537494387067798,heroin
13866.0,0.14234396048495737,heroin
13870.0,0.13729232150875612,heroin
13874.0,0.1402110462505613,heroin
13878.0,0.14032330489447686,heroin
13882.0,0.14223170184104178,heroin
13886.0,0.1724292770543331,heroin
13894.0,0.2049842837898518,heroin
13898.0,0.21418949259092943,heroin
13902.0,0.22260889088459815,heroin
13906.0,0.23001796138302646,heroin
13910.0,0.23372249663224062,heroin
13914.0,0.23428378985181855,heroin
13918.0,0.2172204759766502,heroin
13922.0,0.19779973057925462,heroin
13930.0,0.16760215536596315,heroin
13934.0,0.1590704984283789,heroin
13938.0,0.15188594521778173,heroin
13942.0,0.14694656488549618,heroin
